XID,URL,Name,Price
r400433,https://www.magicbricks.com/morya-phase-2-tollygunge-kolkata-pdpid-4d4235343230373635,Morya Phase 2,Rs 1.04 Cr - Rs 3.11 Cr
r387263,https://www.magicbricks.com/vaibhavlaxmi-central-park-vikhroli-east-mumbai-pdpid-4d4235333236323033,Vaibhavlaxmi Central Park,Rs 72.5 Lac - Rs 1.21 Cr
r63843,https://www.magicbricks.com/shivam-apartments-dwarka-sector-12-new-delhi-pdpid-4d4235303836353838,Shivam Apartments,Rs 2.55 Cr - Rs 2.75 Cr
r60239,https://www.magicbricks.com/bhumiraj-hermitage-palm-beach-road-navi-mumbai-pdpid-4d4235303137353832,Bhumiraj Hermitage,Rs 4.77 Cr - Rs 6.35 Cr
r367102,https://www.magicbricks.com/avinash-chitwan-kachna-road-raipur-pdpid-4d4235313930303535,Avinash Chitwan,Rs 57.9 Lac - Rs 90.6 Lac
r63529,https://www.magicbricks.com/white-rose-apartments-dwarka-sector-13-new-delhi-pdpid-4d4235303131323335,White Rose Apartments,Rs 3.70 Cr - Rs 3.78 Cr
r30026,https://www.magicbricks.com/windwards-wakad-pune-pdpid-4d4235303035353833,Windwards,Rs 95.4 Lac - Rs 98.5 Lac
r10626,https://www.magicbricks.com/unitech-the-close-north-sector-50-gurgaon-pdpid-4d4235323834363237,Unitech The Close North,Rs 3.25 Cr - Rs 4.63 Cr
r316305,https://www.magicbricks.com/rama-fusion-towers-hinjewadi-pune-pdpid-4d4235313138363433,Rama Fusion Towers,Rs 58.8 Lac - Rs 67.7 Lac
r427484,https://www.magicbricks.com/parth-kiona-maan-pune-pdpid-4d4235343232353537,Parth Kiona,Rs 83.1 Lac - Rs 83.8 Lac
r282,https://www.magicbricks.com/rohan-leher-3-baner-pune-pdpid-4d4235303936383837,Rohan Leher 3,Rs 1.40 Cr - Rs 1.85 Cr
r18380,https://www.magicbricks.com/iscon-platinum-bopal-ahmedabad-pdpid-4d4235303432323330,JP Iscon Platinum,Rs 1.43 Cr - Rs 3.97 Cr
r399447,https://www.magicbricks.com/shivam-tulip-elegance-ulwe-navi-mumbai-pdpid-4d4235333337313331,Shivam Tulip Elegance,Call For Price
r10166,https://www.magicbricks.com/arihant-anmol-badlapur-east-beyond-thane-pdpid-4d4235303233363532,Arihant Anmol,Rs 26 Lac - Rs 34 Lac
r397930,https://www.magicbricks.com/asshna-seabliss-andheri-west-mumbai-pdpid-4d4235333335373335,Asshna Seabliss,Rs 1.63 Cr - Rs 7.37 Cr
r384329,https://www.magicbricks.com/orchid-gardenia-palanpur-surat-pdpid-4d4235333235343233,Orchid Gardenia,Rs 44.4 Lac - Rs 62.3 Lac
r99587,https://www.magicbricks.com/deshpande-windmill-village-bavdhan-pune-pdpid-4d4235313338303431,Deshpande Windmill Village,Rs 1.03 Cr - Rs 1.32 Cr
r295453,https://www.magicbricks.com/pyramid-elements-airoli-navi-mumbai-pdpid-4d4235313132383239,Pyramid Elements,Rs 79.9 Lac - Rs 1.04 Cr
r354304,https://www.magicbricks.com/moreshwar-19-east-nerul-navi-mumbai-pdpid-4d4235323133353931,Moreshwar 19 East,Rs 1.98 Cr - Rs 6.28 Cr
r416199,https://www.magicbricks.com/platinum-devansh-new-panvel-navi-mumbai-pdpid-4d4235343138323231,Platinum Devansh,Call For Price
r23724,https://www.magicbricks.com/bestech-park-view-spa-next-sector-67-gurgaon-pdpid-4d4235303233333339,Bestech Park View Spa Next,Rs 3.04 Cr - Rs 3.96 Cr
r299,https://www.magicbricks.com/dlf-westend-heights-begur-road-bangalore-pdpid-4d4235303937333833,DLF Westend Heights,Rs 1.32 Cr - Rs 1.90 Cr
r250877,https://www.magicbricks.com/global-city-mohali-sector-124-sunny-enclave-mohali-pdpid-4d4235303836353832,Global City Mohali,Rs 38 Lac - Rs 40 Lac
r418,https://www.magicbricks.com/amrapali-sapphire-sector-45-noida-pdpid-4d4235303233383633,Amrapali Sapphire,Rs 1.86 Cr Onwards
r41,https://www.magicbricks.com/mantri-tranquil-kanakapura-road-bangalore-pdpid-4d4235303030363934,Mantri Tranquil,Rs 92.8 Lac - Rs 2.21 Cr
r12300,https://www.magicbricks.com/essel-towers-mehrauli-gurgaon-road-gurgaon-pdpid-4d4235303030313931,Essel Towers,Rs 2.30 Cr - Rs 6.43 Cr
r6194,https://www.magicbricks.com/microtek-greenburg-sector-86-gurgaon-pdpid-4d4235303230343235,Microtek Greenburg,Rs 2.20 Cr - Rs 4.55 Cr
r4082,https://www.magicbricks.com/gulshan-vivante-sector-137-noida-pdpid-4d4235303130313031,Gulshan Vivante,Rs 1.22 Cr - Rs 3.27 Cr
r65226,https://www.magicbricks.com/shyam-apartments-dwarka-sector-11-new-delhi-pdpid-4d4235303130363234,Shyam Apartments,Rs 2.55 Cr - Rs 2.90 Cr
r38338,https://www.magicbricks.com/suncity-township-sector-54-gurgaon-pdpid-4d4235303130343437,Suncity Township,Rs 3.39 Cr - Rs 8.25 Cr
r14750,https://www.magicbricks.com/bks-galaxy-kharghar-navi-mumbai-pdpid-4d4235303237313336,BKS Galaxy,Rs 1.04 Cr - Rs 1.50 Cr
r5790,https://www.magicbricks.com/green-city-hadapsar-pune-pdpid-4d4235303236353939,Green City,Rs 33.8 Lac - Rs 48.2 Lac
r271757,https://www.magicbricks.com/lodha-casa-essenza-dahisar-east-mumbai-pdpid-4d4235303030373536,Lodha Casa Essenza,Rs 66.9 Lac - Rs 1.03 Cr
r31112,https://www.magicbricks.com/woodrose-manpada-thane-west-thane-pdpid-4d4235303337393035,Woodrose,Rs 1.42 Cr - Rs 1.72 Cr
r68516,https://www.magicbricks.com/abil-imperial-atria-baner-pune-pdpid-4d4235313333353737,ABIL Imperial Atria,Rs 1.40 Cr - Rs 1.85 Cr
r35152,https://www.magicbricks.com/tulip-ivory-sector-70-gurgaon-pdpid-4d4235303137313539,Tulip Ivory,Rs 4.50 Cr - Rs 7.0 Cr
r269461,https://www.magicbricks.com/vtp-solitaire-baner-pune-pdpid-4d4235303935343333,VTP Solitaire,Rs 90.6 Lac - Rs 1.91 Cr
r108529,https://www.magicbricks.com/pumarth-meadows-indore-bypass-road-indore-pdpid-4d4235313137363133,Pumarth Meadows,Call For Price
r309383,https://www.magicbricks.com/migsun-vilaasa-eta-2-greater-noida-pdpid-4d4235313135373535,Migsun Vilaasa,Rs 49.9 Lac - Rs 1.74 Cr
r63915,https://www.magicbricks.com/m3m-latitude-sector-65-gurgaon-pdpid-4d4235303734383731,M3M Latitude,Rs 5.63 Cr - Rs 6.99 Cr
r7594,https://www.magicbricks.com/tata-ariana-khandagiri-bhubaneswar-pdpid-4d4235303733353739,TATA Ariana,Rs 99.7 Lac - Rs 1.20 Cr
r377897,https://www.magicbricks.com/bhagwati-elysia-pushpak-nagar-navi-mumbai-pdpid-4d4235343235323731,Bhagwati Elysia,Rs 46.4 Lac - Rs 68.0 Lac
r12242,https://www.magicbricks.com/dlf-pink-town-house-sector-24-gurgaon-pdpid-4d4235323835313633,DLF Pink Town House,Rs 12.15 Cr - Rs 13.74 Cr
r324193,https://www.magicbricks.com/greenmark-mayfair-bhel-kondakal-hyderabad-pdpid-4d4235333731363531,Greenmark Mayfair Bhel,Rs 2.12 Cr - Rs 2.24 Cr
r313161,https://www.magicbricks.com/risland-sky-mansion-chhattarpur-new-delhi-pdpid-4d4235313239323237,Risland Sky Mansion,Rs 6.29 Cr Onwards
r381481,https://www.magicbricks.com/platinum-53-west-andheri-west-mumbai-pdpid-4d4235333138323031,Platinum 53 West,Rs 1.69 Cr - Rs 2.42 Cr
r372604,https://www.magicbricks.com/dhan-trident-vijay-nagar-indore-pdpid-4d4235323231303435,Dhan Trident,Call For Price
r981,https://www.magicbricks.com/assotech-windsor-court-sector-78-noida-pdpid-4d4235303039393431,Assotech Windsor Court,Rs 70 Lac - Rs 1.18 Cr
r178889,https://www.magicbricks.com/alcove-flora-fountain-topsia-kolkata-pdpid-4d4235313130333635,Alcove Flora Fountain,Rs 1.26 Cr - Rs 2.09 Cr
r4200,https://www.magicbricks.com/sobha-habitech-whitefield-bangalore-pdpid-4d4235303030323335,Sobha Habitech,Rs 2.22 Cr - Rs 3.78 Cr
r405058,https://www.magicbricks.com/tenx-era-raymond-realty-thane-west-thane-pdpid-4d4235333939383637,TenX ERA Raymond Realty,Rs 1.45 Cr - Rs 2.11 Cr
r12566,https://www.magicbricks.com/gokul-apartment-dwarka-sector-11-new-delhi-pdpid-4d4235303130363336,Gokul Apartment,Rs 2.75 Cr - Rs 3.07 Cr
r12834,https://www.magicbricks.com/guru-apartment-dwarka-sector-6-new-delhi-pdpid-4d4235303130383231,Guru Apartment,Rs 3.08 Cr - Rs 3.62 Cr
r383882,https://www.magicbricks.com/rustomjee-uptown-urbania-thane-west-thane-pdpid-4d4235333234383831,Rustomjee Uptown Urbania,Rs 93.1 Lac - Rs 2.39 Cr
r435629,https://www.magicbricks.com/ncc-urban-lake-springs-jp-nagar-bangalore-pdpid-4d4235343234373233,NCC Urban Lake Springs,Rs 1.70 Cr - Rs 2.27 Cr
r28466,https://www.magicbricks.com/victoria-garden-kalyani-nagar-pune-pdpid-4d4235303031373732,Victoria Garden,Rs 1.89 Cr - Rs 2.60 Cr
r4234,https://www.magicbricks.com/anshul-ela-moshi-pune-pdpid-4d4235303233373735,Anshul Ela,Rs 45.1 Lac - Rs 58.1 Lac
r403677,https://www.magicbricks.com/vr-reflection-shela-ahmedabad-pdpid-4d4235333934353231,VR Reflection,Rs 79.3 Lac Onwards
r618,https://www.magicbricks.com/emaar-emerald-estate-sector-65-gurgaon-pdpid-4d4235303030393935,Emaar Emerald Estate,Rs 1.82 Cr - Rs 2.56 Cr
r7852,https://www.magicbricks.com/oberoi-woods-goregaon-east-mumbai-pdpid-4d4235303030363032,Oberoi Woods,Rs 4.22 Cr - Rs 4.66 Cr
r82767,https://www.magicbricks.com/paranjape-gloria-grand-bavdhan-pune-pdpid-4d4235313531333539,Paranjape Gloria Grand,Rs 1.23 Cr - Rs 1.53 Cr
r108249,https://www.magicbricks.com/kanakia-paris-bandra-kurla-complex-mumbai-pdpid-4d4235303739303430,Kanakia Paris,Rs 3.12 Cr - Rs 5.32 Cr
r295261,https://www.magicbricks.com/the-signature-tower-model-colony-pune-pdpid-4d4235313434393039,The Signature Tower,Rs 3.17 Cr - Rs 5.31 Cr
r57856,https://www.magicbricks.com/sadguru-prism-kharghar-navi-mumbai-pdpid-4d4235303839313331,Sadguru Prism,Rs 1.04 Cr - Rs 1.50 Cr
r309259,https://www.magicbricks.com/poonam-pride-shela-ahmedabad-pdpid-4d4235303233313730,Poonam Pride,Rs 2.30 Cr - Rs 2.50 Cr
r18506,https://www.magicbricks.com/prestige-lakeside-habitat-whitefield-bangalore-pdpid-4d4235303139343638,Prestige Lakeside Habitat,Rs 1.64 Cr - Rs 4.11 Cr
r421218,https://www.magicbricks.com/bhavyaa-green-grandeur-jagatpura-jaipur-pdpid-4d4235343139373033,Bhavyaa Green Grandeur,Rs 88.0 Lac - Rs 1.82 Cr
r431967,https://www.magicbricks.com/trishala-the-life-hitech-city-hyderabad-pdpid-4d4235313237373633,Trishala The Life,Call For Price
r8392,https://www.magicbricks.com/mantri-webcity-hennur-main-road-bangalore-pdpid-4d4235303237353430,Mantri Webcity,Rs 92.3 Lac - Rs 1.71 Cr
r136905,https://www.magicbricks.com/vigyan-lok-rwa-anand-vihar-new-delhi-pdpid-4d4235313639323133,Vigyan Lok RWA,Rs 1.65 Cr - Rs 1.66 Cr
r32810,https://www.magicbricks.com/hawelia-valenova-park-noida-extension-noida-pdpid-4d4235303231393133,Hawelia Valenova Park,Rs 90.9 Lac - Rs 1.57 Cr
r17792,https://www.magicbricks.com/oberoi-park-view-kandivali-east-mumbai-pdpid-4d4235303030363033,Oberoi Park View,Rs 2.92 Cr - Rs 5.03 Cr
r319017,https://www.magicbricks.com/kumar-palmspring-towers-undri-pune-pdpid-4d4235313534303833,Kumar Palmspring Towers,Rs 53.7 Lac - Rs 65 Lac
r119221,https://www.magicbricks.com/tulip-lemon-sector-69-gurgaon-pdpid-4d4235303733393835,Tulip Lemon,Rs 2.40 Cr - Rs 2.65 Cr
r99210,https://www.magicbricks.com/viman-platinum-viman-nagar-pune-pdpid-4d4235303233363430,Viman Platinum,Rs 1.40 Cr - Rs 1.89 Cr
r136591,https://www.magicbricks.com/rwa-mayfair-green-hauz-khas-new-delhi-pdpid-4d4235303738363731,RWA Mayfair Green,Rs 2.64 Cr - Rs 2.99 Cr
r155035,https://www.magicbricks.com/rishabh-cloud9-skylish-towers-ahinsa-khand-2-ghaziabad-pdpid-4d4235323531333537,Rishabh Cloud9 Skylish Towers,Rs 94.8 Lac - Rs 1.24 Cr
r1189,https://www.magicbricks.com/prestige-tranquility-budigere-bangalore-pdpid-4d4235303139343735,Prestige Tranquility,Rs 87.3 Lac - Rs 2.24 Cr
r31942,https://www.magicbricks.com/geetanjali-garden-kharghar-navi-mumbai-pdpid-4d4235303237393439,Geetanjali Garden,Rs 1.04 Cr - Rs 1.50 Cr
r136207,https://www.magicbricks.com/lorven-ashiana-mulberry-sohna-sector-2-gurgaon-pdpid-4d4235303738383139,Lorven Ashiana Mulberry,Rs 98.0 Lac - Rs 2.0 Cr
r396484,https://www.magicbricks.com/signature-global-city-37d-ii-sector-37d-gurgaon-pdpid-4d4235333434393335,Signature Global City 37D II,Rs 1.64 Cr - Rs 2.10 Cr
r336791,https://www.magicbricks.com/birla-alokya-whitefield-bangalore-pdpid-4d4235313235363835,Birla Alokya,Rs 1.98 Cr - Rs 3.64 Cr
r378622,https://www.magicbricks.com/sterling-infinia-koramangala-bangalore-pdpid-4d4235303331303836,Sterling Infinia,Call For Price
r12222,https://www.magicbricks.com/vatika-city-sector-49-gurgaon-pdpid-4d4235303136383733,Vatika City,Rs 3.08 Cr - Rs 5.33 Cr
r295307,https://www.magicbricks.com/dk-24-carat-arera-colony-bhopal-pdpid-4d4235313839303436,DK 24 Carat,Rs 42.9 Lac - Rs 53.8 Lac
r146879,https://www.magicbricks.com/sai-vedant-khandeshwar-navi-mumbai-pdpid-4d4235303138343134,Sai Vedant,Rs 95 Lac - Rs 1.03 Cr
r28714,https://www.magicbricks.com/fam-co-operative-housing-society-kopar-khairane-navi-mumbai-pdpid-4d4235303031363138,Fam Co Operative Housing Society,Rs 87 Lac - Rs 1.10 Cr
r35024,https://www.magicbricks.com/vertex-panache-gachibowli-hyderabad-pdpid-4d4235303632373639,Vertex Panache,Rs 1.53 Cr - Rs 1.98 Cr
r12860,https://www.magicbricks.com/hara-vijaya-heights-kanakapura-road-bangalore-pdpid-4d4235303136373530,Hara Vijaya Heights,Rs 98.4 Lac - Rs 1.88 Cr
r24044,https://www.magicbricks.com/century-ethos-hebbal-bangalore-pdpid-4d4235303338343239,Century Ethos,Rs 3.55 Cr - Rs 6.79 Cr
r37766,https://www.magicbricks.com/saviour-myra-crossings-republik-ghaziabad-pdpid-4d4235303833353232,Saviour Myra,Rs 77 Lac - Rs 90.1 Lac
r437976,https://www.magicbricks.com/lotus-green-sector-150-noida-pdpid-4d4235303834303035,Lotus Green,Call For Price
r242381,https://www.magicbricks.com/seven-eleven-apna-ghar-mira-road-mumbai-pdpid-4d4235303834393838,Seven Eleven Apna Ghar,Call For Price
r400622,https://www.magicbricks.com/sri-guru-srikruthi-elite-ibrahimpatnam-hyderabad-pdpid-4d4235333435393631,Sri Guru Srikruthi Elite,Call For Price
r323757,https://www.magicbricks.com/signature-vrajdham-jivraj-park-ahmedabad-pdpid-4d4235323036363635,Signature Vrajdham,Rs 45 Lac - Rs 55.7 Lac
r34314,https://www.magicbricks.com/mahagun-mywoods-noida-extension-noida-pdpid-4d4235303030393238,Mahagun Mywoods,Rs 64.4 Lac - Rs 1.37 Cr
r12418,https://www.magicbricks.com/neptune-living-point-bhandup-west-mumbai-pdpid-4d4235303030363239,Neptune Living Point,Rs 1.76 Cr - Rs 2.64 Cr
r7516,https://www.magicbricks.com/mks-la-royale-indirapuram-ghaziabad-pdpid-4d4235303130323430,MKS La Royale,Rs 90 Lac - Rs 1.23 Cr
r319371,https://www.magicbricks.com/brigade-cornerstone-utopia-varthur-bangalore-pdpid-4d4235313230323931,Brigade Cornerstone Utopia,Rs 93.1 Lac - Rs 3.14 Cr
r428232,https://www.magicbricks.com/vtp-cielo-bavdhan-pune-pdpid-4d4235343231333731,VTP Cielo,Rs 94.0 Lac - Rs 2.41 Cr
r769,https://www.magicbricks.com/amrapali-silicon-city-sector-76-noida-pdpid-4d4235303233383639,Amrapali Silicon City,Rs 86.7 Lac - Rs 3.25 Cr
r424324,https://www.magicbricks.com/sankla-mahadik-east-world-phase-i-manjri-budruk-pune-pdpid-4d4235343139373135,N/A,Rs 86.7 Lac - Rs 3.25 Cr
r316763,https://www.magicbricks.com/rustomjee-l1-l2-&-l4-virar-west-mumbai-pdpid-4d4235333234333237,Rustomjee L1 L2 & L4,Rs 42.0 Lac - Rs 58.0 Lac
r722,https://www.magicbricks.com/mahindra-aura-sector-110a-gurgaon-pdpid-4d4235303238343934,Mahindra Aura,Rs 2.12 Cr - Rs 2.56 Cr
r12908,https://www.magicbricks.com/mhalsa-residency-kamothe-navi-mumbai-pdpid-4d4235303230343236,Mhalsa Residency,Rs 66.7 Lac - Rs 80.1 Lac
r4340,https://www.magicbricks.com/lodha-splendora-ghodbunder-road-thane-pdpid-4d4235303230383835,Lodha Splendora,Rs 67.5 Lac - Rs 1.62 Cr
r424615,https://www.magicbricks.com/chitra-vilasa-garden-city-boyapalem-visakhapatnam-pdpid-4d4235343131383831,Chitra Vilasa Garden City,Call For Price
r73131,https://www.magicbricks.com/sk-pnk-imperial-heights-mira-road-mumbai-pdpid-4d4235303930373833,SK PNK Imperial Heights,Rs 77.3 Lac - Rs 92.9 Lac
r392486,https://www.magicbricks.com/lotus-garden-gola-road-patna-pdpid-4d4235343235333733,Lotus Garden,Rs 80 Lac - Rs 87.9 Lac
r68,https://www.magicbricks.com/omaxe-royal-residency-thakkarwal-ludhiana-pdpid-4d4235303732373431,Omaxe Royal Residency,Call For Price
r424389,https://www.magicbricks.com/sun-skyview-shela-ahmedabad-pdpid-4d4235343139393435,Sun Skyview,Rs 70.4 Lac Onwards
r12802,https://www.magicbricks.com/new-rashtriya-cghs-dwarka-sector-18-new-delhi-pdpid-4d4235303334313537,New Rashtriya CGHS,Rs 3.35 Cr - Rs 4.40 Cr
r267817,https://www.magicbricks.com/arkade-earth-kanjurmarg-east-mumbai-pdpid-4d4235303934303331,Arkade Earth,Rs 1.20 Cr - Rs 2.67 Cr
r400448,https://www.magicbricks.com/adani-linkbay-residences-andheri-west-mumbai-pdpid-4d4235343137323231,Adani Linkbay Residences,Rs 3.15 Cr - Rs 11.0 Cr
r406437,https://www.magicbricks.com/gaja-srs-avenue-thiruporur-chennai-pdpid-4d4235313430383937,Gaja SRS Avenue,Rs 26.5 Lac - Rs 32 Lac
r61891,https://www.magicbricks.com/poornaprajna-housing-society-uttarahalli-bangalore-pdpid-4d4235303637343838,Poornaprajna Housing Society,Rs 84.8 Lac - Rs 98.1 Lac
r405663,https://www.magicbricks.com/satyam-altura-sanpada-navi-mumbai-pdpid-4d4235333731303531,Satyam Altura,Rs 2.61 Cr - Rs 4.61 Cr
r326897,https://www.magicbricks.com/t-bhimjyani-the-verraton-manpada-thane-west-thane-pdpid-4d4235313234363535,T Bhimjyani The Verraton,Rs 1.60 Cr - Rs 1.63 Cr
r329641,https://www.magicbricks.com/bhav-residency-kasheli-beyond-thane-pdpid-4d4235313233313533,Bhav Residency,Call For Price
r423312,https://www.magicbricks.com/aarambh-elite-gangapur-road-nashik-pdpid-4d4235343139303537,Aarambh Elite,Call For Price
r70386,https://www.magicbricks.com/pradnyesh-probo-prolix-pride-ravet-pune-pdpid-4d4235303634313930,Pradnyesh Probo Prolix Pride,Rs 67.5 Lac - Rs 68.5 Lac
r377352,https://www.magicbricks.com/the-balmoral-riverside-balewadi-pune-pdpid-4d4235333039303739,The Balmoral Riverside,Rs 2.38 Cr - Rs 7.58 Cr
r372413,https://www.magicbricks.com/prestige-misty-waters-hebbal-bangalore-pdpid-4d4235303037353834,Prestige Misty Waters,Rs 2.43 Cr - Rs 3.03 Cr
r417187,https://www.magicbricks.com/akshar-amar-mansion-govandi-east-mumbai-pdpid-4d4235313336303635,Akshar Amar Mansion,Call For Price
r400715,https://www.magicbricks.com/chheda-prem-nagar-legacy-mulund-west-mumbai-pdpid-4d4235333938333433,Chheda Prem Nagar Legacy,Rs 1.40 Cr - Rs 1.55 Cr
r404004,https://www.magicbricks.com/veena-synergy-andheri-east-mumbai-pdpid-4d4235343234393237,Veena Synergy,Rs 1.15 Cr - Rs 2.35 Cr
r6464,https://www.magicbricks.com/bestech-park-view-ananda-sector-81-gurgaon-pdpid-4d4235303031313334,Bestech Park View Ananda,Rs 1.35 Cr - Rs 1.94 Cr
r12564,https://www.magicbricks.com/dda-shaheed-bhagat-singh-apartment-dwarka-sector-14-new-delhi-pdpid-4d4235303734393535,DDA Shaheed Bhagat Singh Apartment,Rs 77.4 Lac - Rs 84 Lac
r430937,https://www.magicbricks.com/sb-heights-ii-mansarovar-extension-jaipur-pdpid-4d4235343232363637,SB HEIGHTS II,Rs 62.5 Lac - Rs 1.11 Cr
r5924,https://www.magicbricks.com/lodha-belmondo-mumbai-pune-expressway-pune-pdpid-4d4235303230383839,Lodha Belmondo,Rs 60.0 Lac - Rs 1.40 Cr
r260688,https://www.magicbricks.com/brigade-7-gardens-banashankari-bangalore-pdpid-4d4235303932333235,Brigade 7 Gardens,Rs 1.22 Cr - Rs 1.47 Cr
r22964,https://www.magicbricks.com/nyati-eternity-nibm-road-pune-pdpid-4d4235303230303138,Nyati Eternity,Rs 38.6 Lac - Rs 81.6 Lac
r12234,https://www.magicbricks.com/vipul-greens-sohna-road-gurgaon-pdpid-4d4235303030333036,Vipul Greens,Rs 2.73 Cr - Rs 4.20 Cr
r315451,https://www.magicbricks.com/panorama-city-purnea-belauri-purnia-pdpid-4d4235333331383633,Panorama City Purnea,Rs 40 Lac - Rs 41.6 Lac
r332169,https://www.magicbricks.com/dharitri-royal-enclave-phase-1-rajarhat-kolkata-pdpid-4d4235343232353335,Dharitri ROYAL ENCLAVE PHASE 1,Rs 19.5 Lac - Rs 52.0 Lac
