XID,Project Name,Unit Type,Area,Price
R385586,Prestige Green Gables,3 BHK 1910 Sq. Ft. Apartment,1910 Sq. Ft.,Rs 3.09 Cr
R1421,Paranjape Schemes Pebbles,1 BHK 600 Sq. Ft. Apartment,600 Sq. Ft.,Rs 36.00 Lac
R1421,Paranjape Schemes Pebbles,1 BHK 602 Sq. Ft. Apartment,602 Sq. Ft.,Rs 37.00 Lac
R1421,Paranjape Schemes Pebbles,2 BHK 850 Sq. Ft. Apartment,462 Sq. Ft.,Rs 51.00 Lac
R1421,Paranjape Schemes Pebbles,2 BHK 1160 Sq. Ft. Apartment,1160 Sq. Ft.,Rs 54.00 Lac
R277439,GK Rose Mansion,1 BHK 339 Sq. Ft. Apartment,339 Sq. Ft.,Rs 35.00 Lac
R277439,GK Rose Mansion,1 BHK 446 Sq. Ft. Apartment,446 Sq. Ft.,Rs 46.05 Lac
R277439,GK Rose Mansion,2 BHK 509 Sq. Ft. Apartment,509 Sq. Ft.,Rs 50.00 Lac
R277439,GK Rose Mansion,2 BHK 558 Sq. Ft. Apartment,558 Sq. Ft.,Rs 57.76 Lac
R26138,Beauty Greenstone Heritage,1 BHK 395 Sq. Ft. Apartment,395 Sq. Ft.,Rs 1.58 Cr
R26138,Beauty Greenstone Heritage,2 BHK 644 Sq. Ft. Apartment,644 Sq. Ft.,Rs 2.58 Cr
R26138,Beauty Greenstone Heritage,2 BHK 722 Sq. Ft. Apartment,722 Sq. Ft.,Rs 2.89 Cr
R26138,Beauty Greenstone Heritage,3 BHK 1103 Sq. Ft. Apartment,1103 Sq. Ft.,Rs 4.42 Cr
R266965,Hiranandani Castle Rock,2 BHK 629 Sq. Ft. Apartment,629 Sq. Ft.,Rs 2.45 Cr
R266965,Hiranandani Castle Rock,2 BHK 750 Sq. Ft. Apartment,750 Sq. Ft.,Rs 2.92 Cr
R340371,Kohinoor Sapphire 2,2 BHK 549 Sq. Ft. Apartment,549 Sq. Ft.,Rs 55.50 Lac
R340371,Kohinoor Sapphire 2,2 BHK 660 Sq. Ft. Apartment,660 Sq. Ft.,Rs 66.72 Lac
R52022,Avni Homes Nirvana,3 BHK 2360 Sq. Ft. Villa,2360 Sq. Ft.,Price on Request
R52022,Avni Homes Nirvana,3 BHK 2379 Sq. Ft. Villa,2379 Sq. Ft.,Price on Request
R52022,Avni Homes Nirvana,3 BHK 2629 Sq. Ft. Villa,2629 Sq. Ft.,Price on Request
R52022,Avni Homes Nirvana,4 BHK 2769 Sq. Ft. Villa,2769 Sq. Ft.,Price on Request
R52022,Avni Homes Nirvana,4 BHK 2550 Sq. Ft. Villa,2550 Sq. Ft.,Price on Request
R52022,Avni Homes Nirvana,4 BHK 2622 Sq. Ft. Villa,2622 Sq. Ft.,Price on Request
R52022,Avni Homes Nirvana,4 BHK 2688 Sq. Ft. Villa,2688 Sq. Ft.,Price on Request
R52022,Avni Homes Nirvana,4 BHK 2739 Sq. Ft. Villa,2739 Sq. Ft.,Price on Request
R52022,Avni Homes Nirvana,4 BHK 2765 Sq. Ft. Villa,2765 Sq. Ft.,Price on Request
R52022,Avni Homes Nirvana,4 BHK 2770 Sq. Ft. Villa,2770 Sq. Ft.,Price on Request
R52022,Avni Homes Nirvana,4 BHK 2807 Sq. Ft. Villa,2807 Sq. Ft.,Price on Request
R1214,Shipra Srishti,3 BHK 1625 Sq. Ft. Apartment,1234 Sq. Ft.,Rs 1.84 Cr
R1214,Shipra Srishti,3 BHK 2500 Sq. Ft. Apartment,1492 Sq. Ft.,Rs 2.84 Cr
R1214,Shipra Srishti,3 BHK 2450 Sq. Ft. Apartment,2450 Sq. Ft.,Rs 2.78 Cr
R1214,Shipra Srishti,4 BHK 2850 Sq. Ft. Apartment,1700 Sq. Ft.,Rs 3.23 Cr
R1214,Shipra Srishti,4 BHK 3000 Sq. Ft. Apartment,1816 Sq. Ft.,Rs 3.40 Cr
R1214,Shipra Srishti,4 BHK 3432 Sq. Ft. Apartment,3432 Sq. Ft.,Rs 3.90 Cr
R347075,Thapar Suburbia,2 BHK 708 Sq. Ft. Apartment,708 Sq. Ft.,Rs 1.98 Cr
R347075,Thapar Suburbia,2 BHK 726 Sq. Ft. Apartment,726 Sq. Ft.,Rs 2.03 Cr
R347075,Thapar Suburbia,3 BHK 918 Sq. Ft. Apartment,918 Sq. Ft.,Rs 2.57 Cr
R583,Unitech Uniworld Resorts-The Residences,1 BHK 825 Sq. Ft. Apartment,825 Sq. Ft.,Rs 1.06 Cr
R583,Unitech Uniworld Resorts-The Residences,2 BHK 1125 Sq. Ft. Apartment,1125 Sq. Ft.,Rs 1.45 Cr
R583,Unitech Uniworld Resorts-The Residences,2 BHK 1100 Sq. Ft. Apartment,1100 Sq. Ft.,Rs 1.42 Cr
R583,Unitech Uniworld Resorts-The Residences,2 BHK 1095 Sq. Ft. Apartment,1095 Sq. Ft.,Rs 1.41 Cr
R583,Unitech Uniworld Resorts-The Residences,2 BHK 1060 Sq. Ft. Apartment,1060 Sq. Ft.,Rs 1.36 Cr
R583,Unitech Uniworld Resorts-The Residences,3 BHK 1545 Sq. Ft. Apartment,1545 Sq. Ft.,Rs 1.99 Cr
R583,Unitech Uniworld Resorts-The Residences,3 BHK 1535 Sq. Ft. Apartment,1535 Sq. Ft.,Rs 1.98 Cr
R583,Unitech Uniworld Resorts-The Residences,3 BHK 1505 Sq. Ft. Apartment,1505 Sq. Ft.,Rs 1.94 Cr
R583,Unitech Uniworld Resorts-The Residences,4 BHK 1870 Sq. Ft. Apartment,1870 Sq. Ft.,Rs 2.41 Cr
R583,Unitech Uniworld Resorts-The Residences,4 BHK 1850 Sq. Ft. Apartment,1850 Sq. Ft.,Rs 2.38 Cr
R274375,D Kapoor Dilkap Grandeur,3 BHK 1270 Sq. Ft. Apartment,1270 Sq. Ft.,Rs 3.85 Cr
R274375,D Kapoor Dilkap Grandeur,3 BHK 1292 Sq. Ft. Apartment,1292 Sq. Ft.,Rs 3.92 Cr
R274375,D Kapoor Dilkap Grandeur,4 BHK 2305 Sq. Ft. Apartment,2305 Sq. Ft.,Rs 6.99 Cr
R28262,Amrapali Riverview,2 BHK 845 Sq. Ft. Apartment,845 Sq. Ft.,Price on Request
R28262,Amrapali Riverview,3 BHK 1145 Sq. Ft. Apartment,1145 Sq. Ft.,Price on Request
R378769,Primespace The Address,3 BHK 1027 Sq. Ft. Apartment,1027 Sq. Ft.,Rs 1.36 Cr
R378769,Primespace The Address,3 BHK 1223 Sq. Ft. Apartment,1223 Sq. Ft.,Rs 1.63 Cr
R378769,Primespace The Address,4 BHK 1397 Sq. Ft. Apartment,1397 Sq. Ft.,Rs 1.86 Cr
R63215,Park View Apartments,3 BHK 1430 Sq. Ft. Apartment,1430 Sq. Ft.,Rs 92.90 Lac
R265531,Godrej Eternity,1 BHK 765 Sq. Ft. Apartment,765 Sq. Ft.,Rs 52.76 L
R265531,Godrej Eternity,2 BHK 1051 Sq. Ft. Apartment,1051 Sq. Ft.,Rs 72.48 L
R265531,Godrej Eternity,2 BHK 1309 Sq. Ft. Apartment,1309 Sq. Ft.,Rs 90.28 L
R265531,Godrej Eternity,3 BHK 1500 Sq. Ft. Apartment,1500 Sq. Ft.,Rs 1.03 Cr
R265531,Godrej Eternity,3 BHK 1707 Sq. Ft. Apartment,1707 Sq. Ft.,Rs 1.17 Cr
R265531,Godrej Eternity,3 BHK 1938 Sq. Ft. Apartment,1938 Sq. Ft.,Rs 1.33 Cr
R26604,Gera Isle Royale,3 BHK 1600 Sq. Ft. Apartment,1600 Sq. Ft.,Rs 2.06 Cr
R26604,Gera Isle Royale,4 BHK 1912 Sq. Ft. Apartment,1912 Sq. Ft.,Rs 2.47 Cr
R26604,Gera Isle Royale,4 BHK 2500 Sq. Ft. Apartment,2500 Sq. Ft.,Rs 3.23 Cr
R26604,Gera Isle Royale,5 BHK 4255 Sq. Ft. Villa,4255 Sq. Ft.,Rs 5.50 Cr
R26604,Gera Isle Royale,5 BHK 4500 Sq. Ft. Villa,4500 Sq. Ft.,Rs 5.81 Cr
R8548,Vinay Unique Gardens,1 BHK 338 Sq. Ft. Apartment,338 Sq. Ft.,Rs 27.66 L
R8548,Vinay Unique Gardens,1 BHK 372 Sq. Ft. Apartment,372 Sq. Ft.,Rs 30.44 L
R8548,Vinay Unique Gardens,2 BHK 409 Sq. Ft. Apartment,409 Sq. Ft.,Rs 33.47 L
R8548,Vinay Unique Gardens,2 BHK 545 Sq. Ft. Apartment,545 Sq. Ft.,Rs 44.60 L
R8548,Vinay Unique Gardens,2 BHK 498 Sq. Ft. Apartment,498 Sq. Ft.,Rs 40.76 L
R8548,Vinay Unique Gardens,2 BHK 489 Sq. Ft. Apartment,489 Sq. Ft.,Rs 40.02 L
R8548,Vinay Unique Gardens,3 BHK 799 Sq. Ft. Apartment,799 Sq. Ft.,Rs 65.39 L
R241789,Evening Glory,1 BHK 418 Sq. Ft. Apartment,418 Sq. Ft.,Rs 1.07 Cr
R28138,Cidco Millennium Tower,2 BHK 847 Sq. Ft. Apartment,847 Sq. Ft.,Price on Request
R28138,Cidco Millennium Tower,2 BHK 1000 Sq. Ft. Apartment,1000 Sq. Ft.,Price on Request
R28138,Cidco Millennium Tower,3 BHK 1250 Sq. Ft. Apartment,1250 Sq. Ft.,Price on Request
R28138,Cidco Millennium Tower,3 BHK 1100 Sq. Ft. Apartment,1100 Sq. Ft.,Price on Request
R308501,Ram Laxman Kutir,2 BHK 1000 Sq. Ft. Apartment,1000 Sq. Ft.,Price on Request
R241703,Rutu City,1 BHK 429 Sq. Ft. Apartment,429 Sq. Ft.,Rs 72.26 L
R241703,Rutu City,1 BHK 452 Sq. Ft. Apartment,452 Sq. Ft.,Rs 76.13 L
R241703,Rutu City,2 BHK 623 Sq. Ft. Apartment,623 Sq. Ft.,Rs 1.04 Cr
R241703,Rutu City,2 BHK 708 Sq. Ft. Apartment,708 Sq. Ft.,Rs 1.19 Cr
R637,Puraniks Aldea Espanola Phase 2,2 BHK 935 Sq. Ft. Apartment,935 Sq. Ft.,Rs 63.08 Lac
R637,Puraniks Aldea Espanola Phase 2,2 BHK 1100 Sq. Ft. Apartment,1100 Sq. Ft.,Price on Request
R637,Puraniks Aldea Espanola Phase 2,3 BHK 1361 Sq. Ft. Apartment,1361 Sq. Ft.,Price on Request
R64778,PS Panache,2 BHK 1032 Sq. Ft. Apartment,656 Sq. Ft.,Rs 77.27 Lac
R64778,PS Panache,3 BHK 1421 Sq. Ft. Apartment,932 Sq. Ft.,Rs 1.05 Cr
R64778,PS Panache,3 BHK 1712 Sq. Ft. Apartment,1130 Sq. Ft.,Rs 1.26 Cr
R64778,PS Panache,3 BHK 1550 Sq. Ft. Apartment,1023 Sq. Ft.,Rs 1.08 Cr
R64778,PS Panache,4 BHK 2300 Sq. Ft. Apartment,2300 Sq. Ft.,Rs 1.67 Cr
R414755,SVS Silver Oaks,4 BHK 2650 Sq. Ft. Row House,2650 Sq. Ft.,Rs 1.69 Cr
R414755,SVS Silver Oaks,4 BHK 3050 Sq. Ft. Row House,3050 Sq. Ft.,Rs 1.95 Cr
R331001,Prestige North Point,2 BHK 1293 Sq. Ft. Apartment,1293 Sq. Ft.,Rs 1.63 Cr
R331001,Prestige North Point,2 BHK 1726 Sq. Ft. Apartment,1726 Sq. Ft.,Rs 2.18 Cr
R331001,Prestige North Point,2 BHK 1477 Sq. Ft. Apartment,1477 Sq. Ft.,Rs 1.87 Cr
R331001,Prestige North Point,3 BHK 1997 Sq. Ft. Apartment,1997 Sq. Ft.,Rs 2.52 Cr
R331001,Prestige North Point,3 BHK 1804 Sq. Ft. Apartment,1804 Sq. Ft.,Rs 2.28 Cr
R331001,Prestige North Point,3 BHK 1851 Sq. Ft. Apartment,1851 Sq. Ft.,Rs 2.34 Cr
R596,Unimark Sherwood Estate,2 BHK 687 Sq. Ft. Apartment,687 Sq. Ft.,Rs 35.10 Lac
R596,Unimark Sherwood Estate,3 BHK 1866 Sq. Ft. Apartment,1866 Sq. Ft.,Rs 95.33 Lac
R272177,Wadhwana Blu Pearl,1 BHK 401 Sq. Ft. Apartment,410 Sq. Ft.,Rs 40.10 L
R272177,Wadhwana Blu Pearl,1 BHK 404 Sq. Ft. Apartment,404 Sq. Ft.,Rs 40.40 L
R272177,Wadhwana Blu Pearl,2 BHK 550 Sq. Ft. Apartment,550 Sq. Ft.,Rs 55.00 L
R272177,Wadhwana Blu Pearl,2 BHK 638 Sq. Ft. Apartment,638 Sq. Ft.,Rs 63.80 L
R272177,Wadhwana Blu Pearl,3 BHK 1300 Sq. Ft. Apartment,1300 Sq. Ft.,Rs 1.30 Cr
R272177,Wadhwana Blu Pearl,3 BHK 790 Sq. Ft. Apartment,790 Sq. Ft.,Rs 79.00 L
R14776,Kumar Privie Sanctum,3 BHK 2152 Sq. Ft. Apartment,2152 Sq. Ft.,Rs 3.81 Cr
R14776,Kumar Privie Sanctum,3 BHK 1611 Sq. Ft. Apartment,1611 Sq. Ft.,Rs 3.59 Cr
R14776,Kumar Privie Sanctum,4 BHK 2263 Sq. Ft. Apartment,2263 Sq. Ft.,Rs 4.04 Cr
R14776,Kumar Privie Sanctum,4 BHK 3048 Sq. Ft. Apartment,3048 Sq. Ft.,Rs 4.92 Cr
R15100,Bramhacorp Water Bay,1 BHK 597 Sq. Ft. Apartment,597 Sq. Ft.,Rs 37.37 Lac
R15100,Bramhacorp Water Bay,2 BHK 923 Sq. Ft. Apartment,923 Sq. Ft.,Rs 57.78 Lac
R7020,Rishi Pranaya Phase I,2 BHK 954 Sq. Ft. Apartment,642 Sq. Ft.,Rs 66.00 Lac
R7020,Rishi Pranaya Phase I,2 BHK 972 Sq. Ft. Apartment,644 Sq. Ft.,Rs 68.00 Lac
R7020,Rishi Pranaya Phase I,3 BHK 1185 Sq. Ft. Apartment,787 Sq. Ft.,Rs 74.00 Lac
R7020,Rishi Pranaya Phase I,3 BHK 1400 Sq. Ft. Apartment,934 Sq. Ft.,Rs 87.43 Lac
R7020,Rishi Pranaya Phase I,3 BHK 1221 Sq. Ft. Apartment,825 Sq. Ft.,Rs 76.25 Lac
R316303,Marathon NeoSkies,1 BHK 323 Sq. Ft. Apartment,323 Sq. Ft.,Rs 59.70 L
R316303,Marathon NeoSkies,197 Sq. Ft. Studio,197 Sq. Ft.,Rs 36.41 L
R8360,Godrej Summit,2 BHK 1269 Sq. Ft. Apartment,1269 Sq. Ft.,Rs 1.68 Cr
R8360,Godrej Summit,2 BHK 1446 Sq. Ft. Apartment,1446 Sq. Ft.,Rs 1.91 Cr
R8360,Godrej Summit,3 BHK 1844 Sq. Ft. Apartment,1844 Sq. Ft.,Rs 2.42 Cr
R8360,Godrej Summit,3 BHK 1647 Sq. Ft. Apartment,1647 Sq. Ft.,Rs 2.17 Cr
R8360,Godrej Summit,3 BHK 1816 Sq. Ft. Apartment,1816 Sq. Ft.,Rs 2.39 Cr
R8360,Godrej Summit,4 BHK 2324 Sq. Ft. Apartment,2324 Sq. Ft.,Rs 3.04 Cr
R8360,Godrej Summit,4 BHK 2692 Sq. Ft. Apartment,2692 Sq. Ft.,Rs 3.52 Cr
R130079,Alliance Jasmine Springs,1 BHK 301 Sq. Ft. Apartment,-,Rs 11.62 Lac
R130079,Alliance Jasmine Springs,1 BHK 462 Sq. Ft. Apartment,-,Rs 17.78 Lac
R130079,Alliance Jasmine Springs,2 BHK 741 Sq. Ft. Apartment,-,Rs 28.52 Lac
R379916,ANP Universe,2 BHK 785 Sq. Ft. Apartment,785 Sq. Ft.,Rs 98.31 L
R379916,ANP Universe,2 BHK 819 Sq. Ft. Apartment,819 Sq. Ft.,Rs 1.02 Cr
R379916,ANP Universe,3 BHK 969 Sq. Ft. Apartment,969 Sq. Ft.,Rs 1.21 Cr
R379916,ANP Universe,3 BHK 1157 Sq. Ft. Apartment,1157 Sq. Ft.,Rs 1.44 Cr
R379916,ANP Universe,4 BHK 1550 Sq. Ft. Apartment,1550 Sq. Ft.,Rs 1.94 Cr
R424017,GSK Purnima Niwas,2 BHK 854 Sq. Ft. Apartment,854 Sq. Ft.,Price on Request
R424017,GSK Purnima Niwas,2 BHK 862 Sq. Ft. Apartment,862 Sq. Ft.,Price on Request
R424017,GSK Purnima Niwas,2 BHK 877 Sq. Ft. Apartment,877 Sq. Ft.,Price on Request
R424017,GSK Purnima Niwas,3 BHK 1013 Sq. Ft. Apartment,1013 Sq. Ft.,Price on Request
R424017,GSK Purnima Niwas,3 BHK 1060 Sq. Ft. Apartment,1060 Sq. Ft.,Price on Request
R424017,GSK Purnima Niwas,3 BHK 1109 Sq. Ft. Apartment,1109 Sq. Ft.,Price on Request
R424017,GSK Purnima Niwas,3 BHK 1144 Sq. Ft. Apartment,1144 Sq. Ft.,Price on Request
R424017,GSK Purnima Niwas,3 BHK 1155 Sq. Ft. Apartment,1155 Sq. Ft.,Price on Request
R424017,GSK Purnima Niwas,3 BHK 1335 Sq. Ft. Apartment,1335 Sq. Ft.,Price on Request
R424017,GSK Purnima Niwas,3 BHK 1410 Sq. Ft. Apartment,1410 Sq. Ft.,Price on Request
R407819,Crystal Hitendra Dhamm Shabha CHS,1 BHK 428 Sq. Ft. Apartment,428 Sq. Ft.,Rs 1.12 Cr
R407819,Crystal Hitendra Dhamm Shabha CHS,2 BHK 569 Sq. Ft. Apartment,569 Sq. Ft.,Rs 1.49 Cr
R407819,Crystal Hitendra Dhamm Shabha CHS,2 BHK 603 Sq. Ft. Apartment,603 Sq. Ft.,Rs 1.58 Cr
R407819,Crystal Hitendra Dhamm Shabha CHS,3 BHK 769 Sq. Ft. Apartment,769 Sq. Ft.,Rs 2.01 Cr
R775,Dheeraj Insignia,2 BHK 1700 Sq. Ft. Apartment,1700 Sq. Ft.,Rs 6.99 Cr
R775,Dheeraj Insignia,3 BHK 2000 Sq. Ft. Apartment,2000 Sq. Ft.,Rs 8.23 Cr
R775,Dheeraj Insignia,4 BHK 2600 Sq. Ft. Apartment,2600 Sq. Ft.,Rs 10.70 Cr
R1988,Amarprakash Palm Riviera,1 BHK 500 Sq. Ft. Apartment,500 Sq. Ft.,Price on Request
R1988,Amarprakash Palm Riviera,2 BHK 598 Sq. Ft. Apartment,598 Sq. Ft.,Price on Request
R1988,Amarprakash Palm Riviera,3 BHK 941 Sq. Ft. Apartment,941 Sq. Ft.,Price on Request
R1988,Amarprakash Palm Riviera,4 BHK 1850 Sq. Ft. Apartment,1850 Sq. Ft.,Price on Request
R296417,Forest Edge Phase 2,2 BHK 683 Sq. Ft. Apartment,683 Sq. Ft.,Rs 1.09 Cr
R296417,Forest Edge Phase 2,2 BHK 699 Sq. Ft. Apartment,699 Sq. Ft.,Rs 1.12 Cr
R16710,Hiranandani Queensgate,1 BHK 565 Sq. Ft. Apartment,565 Sq. Ft.,Rs 48.93 Lac
R16710,Hiranandani Queensgate,2 BHK 982 Sq. Ft. Apartment,982 Sq. Ft.,Rs 85.04 Lac
R16710,Hiranandani Queensgate,2 BHK 1179 Sq. Ft. Apartment,1179 Sq. Ft.,Rs 1.02 Cr
R16710,Hiranandani Queensgate,2 BHK 1210 Sq. Ft. Apartment,1210 Sq. Ft.,Rs 1.05 Cr
R16710,Hiranandani Queensgate,3 BHK 1486 Sq. Ft. Apartment,1486 Sq. Ft.,Rs 1.29 Cr
R16710,Hiranandani Queensgate,3 BHK 1693 Sq. Ft. Apartment,1693 Sq. Ft.,Rs 1.47 Cr
R420947,Haware My First Home,1 BHK 360 Sq. Ft. Apartment,360 Sq. Ft.,Rs 35.99 Lac
R420947,Haware My First Home,1 BHK 430 Sq. Ft. Apartment,430 Sq. Ft.,Rs 40.99 Lac
R420947,Haware My First Home,2 BHK 500 Sq. Ft. Apartment,500 Sq. Ft.,Rs 51.89 Lac
R420947,Haware My First Home,2 BHK 640 Sq. Ft. Apartment,640 Sq. Ft.,Rs 62.00 Lac
R420947,Haware My First Home,2 BHK 530 Sq. Ft. Apartment,530 Sq. Ft.,Rs 55.00 Lac
R420947,Haware My First Home,263 Sq. Ft. Studio,263 Sq. Ft.,Rs 26.50 Lac


R273591,Shraddha Evoque,1 BHK 349 Sq. Ft. Apartment,349 Sq. Ft.,Rs 60.63 L
R273591,Shraddha Evoque,1 BHK 415 Sq. Ft. Apartment,415 Sq. Ft.,Rs 72.09 L
R273591,Shraddha Evoque,2 BHK 510 Sq. Ft. Apartment,510 Sq. Ft.,Rs 88.60 L
R273591,Shraddha Evoque,2 BHK 535 Sq. Ft. Apartment,535 Sq. Ft.,Rs 92.94 L
R273591,Shraddha Evoque,3 BHK 581 Sq. Ft. Apartment,581 Sq. Ft.,Rs 1.00 Cr
R273591,Shraddha Evoque,3 BHK 605 Sq. Ft. Apartment,605 Sq. Ft.,Rs 1.05 Cr
R273591,Shraddha Evoque,229 Sq. Ft. Studio,229 Sq. Ft.,Rs 39.78 L
R264981,Rudra Shiv Vivanta,3 BHK 1130 Sq. Ft. Apartment,1130 Sq. Ft.,Price on Request
R1345,Supertech Supernova Spira Residency,1 BHK 595 Sq. Ft. Apartment,595 Sq. Ft.,Rs 1.22 Cr
R1345,Supertech Supernova Spira Residency,3 BHK 3900 Sq. Ft. Apartment,2123 Sq. Ft.,Rs 7.60 Cr
R1345,Supertech Supernova Spira Residency,3 BHK 3200 Sq. Ft. Apartment,3200 Sq. Ft.,Rs 5.92 Cr
R1345,Supertech Supernova Spira Residency,3 BHK 3000 Sq. Ft. Apartment,3000 Sq. Ft.,Rs 5.55 Cr
R1345,Supertech Supernova Spira Residency,4 BHK 4200 Sq. Ft. Apartment,4200 Sq. Ft.,Rs 8.18 Cr
R1345,Supertech Supernova Spira Residency,4 BHK 4234 Sq. Ft. Apartment,2363 Sq. Ft.,Rs 7.83 Cr
R244025,Elita Garden Vista,2 BHK 1210 Sq. Ft. Apartment,702 Sq. Ft.,Price on Request
R244025,Elita Garden Vista,3 BHK 1607 Sq. Ft. Apartment,818 Sq. Ft.,Price on Request
R244025,Elita Garden Vista,3 BHK 1623 Sq. Ft. Apartment,931 Sq. Ft.,Price on Request
R244025,Elita Garden Vista,3 BHK 1588 Sq. Ft. Apartment,816 Sq. Ft.,Price on Request
R244025,Elita Garden Vista,3 BHK 1503 Sq. Ft. Apartment,862 Sq. Ft.,Price on Request
R244025,Elita Garden Vista,3 BHK 1648 Sq. Ft. Apartment,999 Sq. Ft.,Price on Request
R244025,Elita Garden Vista,3 BHK 1742 Sq. Ft. Apartment,1048 Sq. Ft.,Price on Request
R244025,Elita Garden Vista,3 BHK 1528 Sq. Ft. Apartment,899 Sq. Ft.,Price on Request
R84159,Signature Global Solera 2,1 BHK 367 Sq. Ft. Apartment,367 Sq. Ft.,Rs 28.44 Lac
R84159,Signature Global Solera 2,2 BHK 565 Sq. Ft. Apartment,565 Sq. Ft.,Rs 43.79 Lac
R84159,Signature Global Solera 2,2 BHK 634 Sq. Ft. Apartment,634 Sq. Ft.,Rs 49.13 Lac
R84159,Signature Global Solera 2,2 BHK 635 Sq. Ft. Apartment,635 Sq. Ft.,Rs 49.21 Lac
R84159,Signature Global Solera 2,3 BHK 660 Sq. Ft. Apartment,660 Sq. Ft.,Rs 51.15 Lac
R173447,Janta Land Falcon View,3 BHK 2480 Sq. Ft. Apartment,2480 Sq. Ft.,Rs 2.20 Cr
R173447,Janta Land Falcon View,4 BHK 3007 Sq. Ft. Apartment,3007 Sq. Ft.,Rs 2.90 Cr
R173447,Janta Land Falcon View,5 BHK 5570 Sq. Ft. Apartment,5570 Sq. Ft.,Rs 5.38 Cr
R404574,Sumatinath GP Complex,1 BHK 317 Sq. Ft. Apartment,317 Sq. Ft.,Rs 32.51 Lac
R404574,Sumatinath GP Complex,1 BHK 331 Sq. Ft. Apartment,331 Sq. Ft.,Rs 33.95 Lac
R404574,Sumatinath GP Complex,2 BHK 563 Sq. Ft. Apartment,563 Sq. Ft.,Rs 57.74 Lac
R404574,Sumatinath GP Complex,2 BHK 577 Sq. Ft. Apartment,577 Sq. Ft.,Rs 59.18 Lac
R404574,Sumatinath GP Complex,3 BHK 795 Sq. Ft. Apartment,795 Sq. Ft.,Rs 81.54 Lac
R413562,SDMV Elite,2 BHK 880 Sq. Ft. Apartment,880 Sq. Ft.,Rs 45.76 Lac
R413562,SDMV Elite,2 BHK 1200 Sq. Ft. Apartment,1200 Sq. Ft.,Rs 62.40 Lac
R413562,SDMV Elite,3 BHK 1345 Sq. Ft. Apartment,1345 Sq. Ft.,Rs 69.94 Lac
R413562,SDMV Elite,3 BHK 1425 Sq. Ft. Apartment,1425 Sq. Ft.,Rs 74.10 Lac
R371553,Casagrand Athens Phase II,2 BHK 978 Sq. Ft. Apartment,978 Sq. Ft.,Rs 52.80 Lac
R371553,Casagrand Athens Phase II,2 BHK 1209 Sq. Ft. Apartment,1209 Sq. Ft.,Rs 65.27 Lac
R371553,Casagrand Athens Phase II,3 BHK 1353 Sq. Ft. Apartment,1353 Sq. Ft.,Rs 73.05 Lac
R371553,Casagrand Athens Phase II,3 BHK 1827 Sq. Ft. Apartment,1827 Sq. Ft.,Rs 98.64 Lac
R371553,Casagrand Athens Phase II,4 BHK 2206 Sq. Ft. Apartment,2206 Sq. Ft.,Rs 1.19 Cr
R371553,Casagrand Athens Phase II,4 BHK 2231 Sq. Ft. Apartment,2231 Sq. Ft.,Rs 1.20 Cr
R197199,Chaithanya Samarth,3 BHK 2964 Sq. Ft. Villa,2964 Sq. Ft.,Rs 4.52 Cr
R197199,Chaithanya Samarth,4 BHK 4195 Sq. Ft. Villa,4195 Sq. Ft.,Rs 6.40 Cr
R8378,Brigade Golden Triangle,2 BHK 1210 Sq. Ft. Apartment,1210 Sq. Ft.,Rs 94.87 L
R8378,Brigade Golden Triangle,3 BHK 1490 Sq. Ft. Apartment,1490 Sq. Ft.,Rs 1.16 Cr
R8378,Brigade Golden Triangle,3 BHK 1630 Sq. Ft. Apartment,1630 Sq. Ft.,Rs 1.27 Cr
R8378,Brigade Golden Triangle,3 BHK 1720 Sq. Ft. Apartment,1720 Sq. Ft.,Rs 1.34 Cr
R8378,Brigade Golden Triangle,4 BHK 2010 Sq. Ft. Apartment,2010 Sq. Ft.,Rs 1.57 Cr
R255673,Aparna Serene Park,2 BHK 1295 Sq. Ft. Apartment,1295 Sq. Ft.,Rs 1.07 Cr
R255673,Aparna Serene Park,3 BHK 2225 Sq. Ft. Apartment,2225 Sq. Ft.,Rs 1.85 Cr
R255673,Aparna Serene Park,3 BHK 1490 Sq. Ft. Apartment,1490 Sq. Ft.,Rs 1.23 Cr
R272175,ATS Pristine Golf Villas,4 BHK 3150 Sq. Ft. Villa,3150 Sq. Ft.,Rs 11.90 Cr
R272175,ATS Pristine Golf Villas,4 BHK 4500 Sq. Ft. Villa,4500 Sq. Ft.,Rs 17.00 Cr
R272175,ATS Pristine Golf Villas,4 BHK 5750 Sq. Ft. Villa,5750 Sq. Ft.,Rs 21.72 Cr
R272175,ATS Pristine Golf Villas,4 BHK 8250 Sq. Ft. Villa,8250 Sq. Ft.,Rs 31.17 Cr
R277,Rohan Mithila,1 BHK 700 Sq. Ft. Apartment,700 Sq. Ft.,Rs 96.15 L
R277,Rohan Mithila,2 BHK 1280 Sq. Ft. Apartment,1280 Sq. Ft.,Rs 1.75 Cr
R277,Rohan Mithila,2 BHK 1360 Sq. Ft. Apartment,1360 Sq. Ft.,Rs 1.86 Cr
R277,Rohan Mithila,2 BHK 941 Sq. Ft. Apartment,941 Sq. Ft.,Rs 1.29 Cr
R277,Rohan Mithila,2 BHK 1292 Sq. Ft. Apartment,1292 Sq. Ft.,Rs 1.77 Cr
R277,Rohan Mithila,3 BHK 1650 Sq. Ft. Apartment,1650 Sq. Ft.,Rs 2.26 Cr
