XID,Name,Name_Score,Builder,Builder_Score,Address,Address_Score,Possession Status,Possession Status_Score,RERA,RERA_Score
r370898,Godrej The Highlands Godrej City,100,ByGodrej Properties Ltd.,100,"Panvel, Navi Mumbai",100,"99acres: UNDER_CONSTRUCTION | Housing: Nov, 2024",0,"P52000049669, P52000030367, P52000026790, P52000052251",100
r5452,Eros Sampoornam,100,99acres: Eros Group | Housing: ByAjay Enterprises Pvt Ltd,0,"Plot No GH 01, Sector 2 Noida Extenssion, Greater Noida",100,"99acres: READY_TO_MOVE | Housing: Apr, 2029",0,"UPRERAPRJ972907, UPRERAPRJ301564",100
r377130,Vedant Pramukh Vedanta,100,99acres: Pramukh Group | Housing: ByVedant Enterprise Valsad,0,"99acres: New Chala | Housing: Survey No. 1702, Muktanand Marg, ,Chala, Vapi, Vapi",0,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,PR/GJ/VALSAD/PARDI/Others/RAA08345/220421,100
r433353,Aavas Park Avenue,100,ByAavas Housing LLP,100,"Mcdonalds, Mahlan, Main Ajmer Road, NH - 8 Jaipur, Jaipur",100,"99acres: READY_TO_MOVE | Housing: Jun, 2027",0,Rera Not Applicable,100
r389749,Iris Heights,100,BySamarth Infra,100,"Off. Sawarkar Nagar, Gangapur Road, Nashik",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2022",0,P51600034535,100
r417556,The Sovereign,100,99acres: Ashima Limited | Housing: ByAshima Group,0,"99acres: Thaltej Shilaj Road | Housing: The Sovereign,Near Thaltej-Shilaj Bridge, South West, Ahmedabad",0,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2024",0,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/RAA12448/131023,100
r405502,VVIP Namah,100,99acres: VVIP Spaces | Housing: ByVVIP,0,"99acres: NH 24 Highway | Housing: Delhi Meerut Expressway, NH - 24 Ghaziabad, Ghaziabad",0,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2022",0,UPRERAPRJ576907,100
r426926,CasaGrand Vivacity,100,ByCasagrand Builder Private Limited,100,"99acres: Electronic City | Housing: Sy.Nos. 93 And 99, Chikkanagamangala, South Bangalore, Bangalore",0,"99acres: UNDER_CONSTRUCTION | Housing: Aug, 2023",0,PRM/KA/RERA/1251/308/PR/220424/006830,100
r434423,Grah Villas,100,ByGrah Builders And Developers,100,"Malhaur Railway Station Road, Near Amity University Gomti Nagar extension, lolai, Amar Shaheed Path	, Lucknow",100,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move in,0,Rera Not Applicable,100
r433366,99acres: Solitude By Krishna Infra | Housing: Krishna Solitude,0,99acres: Krishna Infra Ahmedabad | Housing: ByKrishna Infra,0,"Chenpur Rd, Opp. Skywalk, Krishnadham Tenement, Jagatpur, Ranip, North West, Ahmedabad",100,"99acres: UNDER_CONSTRUCTION | Housing: May, 2025",0,PR/GJ/AHMEDABAD/AHMEDABAD CITY/Ahmedabad Urban Development Authority/MAA13989/120824/300429,100
r435550,99acres: Vijaya Sun Shine Apartment | Housing: Divya Sindhya Sunshine,0,99acres: Vijaya Nirmala Builders | Housing: ByDivya Group,0,"99acres: Koyambedu | Housing: Magadhi Main Road, Near Toll Gate, Chord Rd, Govindaraja Nagar Ward, Stage 1, Vijayanagar, Bangalore West , Bangalore",0,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2025",0,,100
r408828,KBP Smart City,100,ByKBP Group,100,"Kharar Kurali Highway, Nagal, Mohali",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2024",0,Rera Not Applicable,100
r436826,99acres: TVH Avanta | Housing: Residential Plot,0,99acres: True Value Homes | Housing: nan,0,"Tvh avanta kovilpalayam sathi road, Kovilpalayam, Coimbatore",100,"99acres: READY_TO_MOVE | Housing: Oct, 2025",0,99acres: Registered | Housing: nan,0
r75215,Vayun Meadows Block C,100,99acres: Anantha Infra | Housing: ByYogi Narayana Alapati,0,"Near Kapra Lake, Kapra, Secunderabad",100,"99acres: READY_TO_MOVE | Housing: Aug, 2026",0,P02200003526,100
r269071,Sheth Zuri,100,ByAshwin Sheth Group,100,"99acres: Laxmi Nagar | Housing: Besides Viviana Mall, Eastern Express Highway, Thane",0,"99acres: READY_TO_MOVE | Housing: May, 2027",0,P51700007274,100
r85425,99acres: Shanta Sriram Brookwoods | Housing: Shantasriram Brookwoods,0,99acres: Shanta Sriram Constructions | Housing: ByShantaSriram Constructions Pvt Ltd,0,"99acres: Kismathpur | Housing: Kishmatpur, West Hyderabad, Hyderabad",0,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2028",0,P02400000143,100
r337519,Risland The Ace,100,99acres: Risland India | Housing: ByRisland,0,"Sri Kumaran Nagar, Saravana Nagar, Perungudi, Chennai south, Chennai",100,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,TN/01/Building/0111/2019,100
r367139,Hallmark Sunnyside,100,ByHallmark Builders,100,"Narsingi, Manchirevula, West Hyderabad, Hyderabad",100,"99acres: READY_TO_MOVE | Housing: Jun, 2023",0,P02400001918,100
r430085,Trishul Happy Homes Arghya,100,ByTrishul Builders And Promoters,100,"99acres: Electronics City Phase 1 | Housing: Sy No.70/3, Opp To Mahindra Elena 5, Wipro Gate Road, Electronic City Phase -1, South Bangalore, Bangalore",0,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",0,Rera Not Applicable,100
r374131,Cybercity Oriana,100,99acres: Cybercity Builders | Housing: ByCybercity Oriana,0,"99acres: Hi Tech City | Housing: Hitech City, Kukatpally, North Hyderabad, Hyderabad",0,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2028",0,P02200002674,100
r381827,99acres: Om Sree Delight | Housing: Omsree Delight,0,99acres: Om Sree Builders and Developers LLP | Housing: ByOm Sree Builders & Developers,0,"99acres: Yapral | Housing: Kowkoor Village Road, Alwal, Secunderabad",0,"99acres: READY_TO_MOVE | Housing: Sep, 2024",0,P02200002825,100
r404559,CasaGrand Majestica,100,ByCasagrand Builder Private Limited,100,"99acres: Manapakkam | Housing: Guindy, Chennai south, Chennai",0,"99acres: UNDER_CONSTRUCTION | Housing: Jan, 2030",0,TN/29/Building/192/2023,100
r417446,Maharshee Nakshatra Apartment,100,ByMaharshee Builders,100,"Manish Nagar , Beltarodi Road, Wardha Road, Nagpur",100,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2028",0,P50500053384,100
r393952,Maa Aaditya Residency,100,ByMaa Santoshi Infrastructure,100,"Pipla, Wardha Road, Nagpur",100,"99acres: UNDER_CONSTRUCTION | Housing: Oct, 2024",0,P50500045847,100
r421713,99acres: Siddha Sky Blu | Housing: Siddha Sky Phase II BLU,0,BySiddha Group,100,"Off EM Bypass, Near Phoolbagan - Beliaghata CIT More, Central Kolkata, Kolkata",100,"99acres: UNDER_CONSTRUCTION | Housing: Oct, 2024",0,WBRERA/P/KOL/2023/000767,100
r435551,Shivam Prime,100,99acres: Shivam Builders Jaipur | Housing: ByShivam Builders and Developers,0,"Jagatpura, NH - 8 Jaipur, Jaipur",100,"99acres: READY_TO_MOVE | Housing: Jan, 2023",0,RAJ/P/2024/3277,100
r369372,99acres: Om Sree Heights | Housing: Omsree Heights,0,99acres: Om Sree Builders and Developers LLP | Housing: ByOm Sree Builders & Developers,0,"Yapral, Secunderabad",100,Ready to Move,100,Rera Not Applicable,100
r426003,Kesineni Northscape,100,ByKesineni Developers,100,"Dundigal, North Hyderabad, Hyderabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",0,Rera Not Applicable,100
r418265,99acres: Pragathi Green Woods | Housing: Pragathi Greenwoods,0,99acres: Pragathi Developers Hyderabad | Housing: ByPragathi Developers Bachupally,0,"Pragathi Nagar, Pragathi Nagar Road, Hyderabad",100,Under Construction,100,P02200007121,100
r408739,East Crest,100,ByPranava Group,100,"Hastinapuram, South Hyderabad, Hyderabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2022",0,P02400006071,100
r432506,Nambiar District 25 Phase 1,100,99acres: Nambiar Builders | Housing: ByNambiar Enterprises Llp,0,"Muthanallur Cross, Off Sarjapur Road, Bangalore East , Bangalore",100,"99acres: NEW_LAUNCH | Housing: Feb, 2025",0,PRM/KA/RERA/1251/308/PR/100125/007377,100
r390062,Fountain Park,100,99acres: JB Galaxy Projects | Housing: ByJB Galaxy,0,"99acres: Serilingampally | Housing: Nallagandala, Lingampally, North Hyderabad, Hyderabad",0,"99acres: UNDER_CONSTRUCTION | Housing: Jul, 2027",0,P02400004441,100
r373410,Apex Alphabet,100,ByApex Group,100,"99acres: Sector 1 Greater Noida West | Housing: GH 1, Sports City, Sector 1, Techzone 4, Greater Noida",0,"99acres: READY_TO_MOVE | Housing: Nov, 2024",0,UPRERAAGT20190,100
r431019,BALAJI GARDENS,100,99acres: Murugan Township | Housing: ByKingston Infra Properties,0,"99acres: Amaravathi | Housing: Amaravati, Guntur",0,"99acres: READY_TO_MOVE | Housing: Feb, 2031",0,Rera Not Applicable,100
r296031,Omaxe The Resort,100,ByOmaxe Ltd,100,"New Chandigarh, Sahibzada Ajit Singh Nagar, Mullanpur, Chandigarh",100,"99acres: READY_TO_MOVE | Housing: Jun, 2026",0,"PBRERA-SAS80-PR0220,  PBRERA-SAS80-PR0222",100
r420991,Ivan Sree City Kubera,100,99acres: SRK Township | Housing: ByIVAN INFRA PROJECTS,0,"Kandrika, Kankipadu, Krishna",100,"99acres: UNDER_CONSTRUCTION | Housing: Nov, 2028",0,P06210064485,100
r425718,Rachana Ekaa,100,ByRachana Construction,100,"99acres: Chinchbhavan | Housing: Chinchbhuvan, Wardha Road, Nagpur",0,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,P50500055492,100
r269423,Tirupati Paradise,100,99acres: Tirupati Group Varanasi | Housing: ByTirupati Group,0,"Near Christion Bangala, Dandupur, Christ Nagar, Chandmari, Varanasi",100,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,UPRERAPRJ306088,100
r324729,99acres: Om Sky City | Housing: Omskycity Phase I,0,99acres: Prasad Castings and Buildcon LLP | Housing: ByPrasad Castings & Buildcon LLP,0,"99acres: Serampore | Housing: Guru Garden Road Mouza Ghoramara, Serampur, Uttarpara, Rishra, Hooghly",0,"99acres: READY_TO_MOVE | Housing: Apr, 2025",0,HIRA/P/HOO/2019/000353,100
r402881,SNR Safa,100,BySNR Square,100,"Sy No 4/1, At Chikkadunnasandra Village, Sarjapura Hobli, Anekal Taluk, Somapjra Gate, Anekal, Sarjapur Road, Bangalore",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2023",0,PRM/KA/RERA/1251/308/PR/101122/005438,100
r411431,Emaar Urban Oasis,100,99acres: Emaar India | Housing: ByEmaar,0,"Golf Course Extension Road, Sector 62, Golf Course Extension Road, Gurgaon",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",0,Rera Applied,100
r432489,Sri Sai Nandana Royal,100,BySri Nandana Builders,100,"99acres: Electronics City Phase 1 | Housing: Near Treamis School, Kiadb Jigani Road, Electronic City Phase 1, South Bangalore, Bangalore",0,"99acres: READY_TO_MOVE | Housing: Jun, 2025",0,Rera Not Applicable,100
r260680,UKN The Belvedere Airport District,100,ByUKN Properties Pvt. Ltd.,100,"99acres: Navarathna Agrahara | Housing: Anwar Layout, Bangalore North, North Bangalore, Bangalore",0,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2022",0,"PRM/KA/RERA/1251/309/PR/060324/006682, PRM/KA/RERA/1251/309/PR/171014/000527",100
r293745,Sona Vistaas,100,99acres: Sona Heights | Housing: BySona Valliappa Group,0,"DLF New Town, Akshaya Nagar, Off Bannerghatta Road, Begur, South Bangalore, Bangalore",100,"99acres: READY_TO_MOVE | Housing: Sep, 2026",0,PRM/KA/RERA/1251/310/PR/171103/001748,100
r426693,99acres: Anvita High 9 | Housing: High9,0,ByAnvita Group,100,"Tellapur, West Hyderabad, Hyderabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2028",0,P01100008195,100
r416280,Tatia Township,100,99acres: VVR South India Properties | Housing: BySOUTHINDIA PROPERTIES,0,"Navalur, Chennai south, Chennai",100,"99acres: READY_TO_MOVE | Housing: Jul, 2024",0,Rera Not Applicable,100
r404653,Yuva Sunrise,100,99acres: Yuva Structures | Housing: ByYuva Strucrures Private Limited,0,"Servy No.159, Manchanahahalli Village, Attibele, Taluk, Hobli, Anekal, South Bangalore, Bangalore",100,"99acres: READY_TO_MOVE | Housing: Apr, 2029",0,PRM/KA/RERA/1251/308/PR/080223/005697,100
r425974,Horizon,100,99acres: Rashmi Group | Housing: ByHCS Realtors Llp,0,"99acres: Golani Naka | Housing: Horizon Complex, Near 7/11 Club, Beverly Park, Mira Road East, Mira Road and Beyond, Mira Bhayandar",0,"99acres: NEW_LAUNCH | Housing: Sep, 2024",0,P51700050894,100
r433268,Arkha Sanctuary,100,ByArkha Developers,100,"BSK 6th Stage, BHCS Layout, Uttarahalli, Subramanyapura, South Bangalore, Bangalore",100,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2021",0,PRM/KA/RERA/1251/310/PR/200924/007054,100
r264023,Hiranandani Fortune City,100,ByHiranandani Communities,100,"Survey No. 30, Bhokharpada Village, Panvel, Navi Mumbai",100,"99acres: READY_TO_MOVE | Housing: Sep, 2025",0,"P52000000261, P52000001514, P52000000262, P52000001513, P52000000260, P52000000267, P52000000265, P52000000284. P52000001518, P52000002730, P52000002990, P52000001078, P52000001381, P52000001064, P52000000184",100
r386131,Venkatesh Erandwane Central,100,ByShree Venkatesh Buildcon,100,"Erandwane, Pune",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2029",0,"P52100032631, P52100032017, P52100032629, P52100055029",100
r425033,ACE Terra,100,ByACE Group,100,"99acres: Sector 22D Yamuna Expressway | Housing: Plot P5 And P6, TS-02/A, Sector 22D, Near Jewar Airport At Yamuna Expressway, Yamuna Expressway, Greater Noida",0,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2028",0,UPRERAPRJ683816/04/2024,100
r342591,JCSV PRIDE Pride,100,99acres: JCSV Builders | Housing: BySanthosh,0,"99acres: 8th Phase JP Nagar | Housing: Bannerghatta Main Road, JP Nagar 7th Phase, South Bangalore, Bangalore",0,"99acres: READY_TO_MOVE | Housing: Jun, 2026",0,PRM/KA/RERA/1251/310/PR/191015/002920,100
r422937,Krisumi Waterside Residence,100,ByKrisumi Corporation Pvt. Ltd.,100,"Sector 36A, Dwarka Expressway, Dwarka Expressway, Gurgaon",100,"99acres: NEW_LAUNCH | Housing: Jul, 2027",0,GGM/812/544/2024/39,100
r296889,99acres: Abhinav Aadhaar City | Housing: Abhinav Aadhar City,0,99acres: Abhinav Homes | Housing: ByAadhaar Associates,0,"99acres: Sukhi Sewania | Housing: Vidisha Road, Vidisha Road, Bhopal",0,"99acres: READY_TO_MOVE | Housing: Jun, 2022",0,P-BPL-17-1302,100
r343921,99acres: Pranavas One Hyderabad | Housing: One Hyderabad Residential,0,ByPranava Group,100,"Somajiguda,Beside Irrumanzil Metro Station, Towards Rajbhavan Road, North Hyderabad, Hyderabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2030",0,P02500001366,100
r8648,Rustomjee Seasons C,100,ByRustomjee Builders,100,"Madhusudan Kalelkar Road, Near MIG Club, Kala Nagar, BKC Annexe, Bandra East, Mumbai South West, Mumbai",100,"99acres: READY_TO_MOVE | Housing: Jun, 2027",0,P51800000309,100
r330371,ABA Coco County,100,ByABA Corp,100,"99acres: Sector 10 Greater Noida West | Housing: GH - 3C, Sector - 10, Noida Extension, Greater Noida",0,"99acres: READY_TO_MOVE | Housing: Dec, 2025",0,UPRERAPRJ958386,100
r420145,99acres: Signature Ganesh Dham | Housing: Mehta Ganesh Dham,0,ByMehta And Shirodkar Developers,100,"Mulund East, Central Mumbai Suburbs, Mumbai",100,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2029",0,P51800053763,100
r420796,Amar Amardeep Harmony,100,99acres: Amar Group Vadodara | Housing: ByAmar Group,0,"Maruti Heights, Amin Nagar Society, Chhani, Vadodara",100,"99acres: UNDER_CONSTRUCTION | Housing: Apr, 2029",0,PR/GJ/VADODARA/VADODARA/Others/MAA12644/161123,100
r389221,Pramukh Vivan,100,ByPramukh Group Valsad,100,"99acres: New Chala | Housing: Vapi, Vapi",0,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2026",0,Rera Not Available,100
r404666,Omaxe Gardenia Floors,100,ByOmaxe Ltd,100,"99acres: New | Housing: Sahibzada Ajit Singh Nagar, Chandigarh",0,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2024",0,PBRERA-SAS80-PR0839,100
r367203,Virat Krishnav Phase 2,100,ByVirat Murli Infra LLP,100,"Maharana Pratap Marg, Vaishali Nagar, Jaipur",100,"99acres: NEW_LAUNCH | Housing: Dec, 2024",0,RAJ/P/2022/1927,100
r384098,Planmen Roseate Homes,100,ByPlanmen Buildtech LLP,100,"Roseate Homes EVIP Road Gazipur, Zirakpur",100,"99acres: READY_TO_MOVE | Housing: Jan, 2026",0,PBRERA-SAS79-PR0755,100
r430690,Emperium Premio,100,99acres: Emperium Realty | Housing: ByEmperium Developers Pvt. Ltd.,0,"Sector 37C, Dwarka Expressway, Gurgaon",100,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,77 Of 2024,100
r418307,Nucleus,100,ByDhoot Group,100,"99acres: New Town | Housing: Gouranganagar, Jatragachi, Newtown, Kolkata",0,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",0,WBRERA/P/NOR/2023/000531,100
r420123,Lavista,100,99acres: Shiva Sai Constructions Hyderabad | Housing: ByShiva Sai Constructions,0,"Nizampet, North Hyderabad, Hyderabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Feb, 2020",0,P02200007304,100
r434519,99acres: Ananda The Legacey | Housing: The Legacey By Ananda Homes,0,ByAnanda Homes,100,"Puppalguda, Manikonda, West Hyderabad, Hyderabad",100,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,P02400008615,100
r433461,The Tiara,100,BySham Exotic Group,100,"New Chandigarh, Chandigarh",100,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2025",0,PBRERA-SAS80-PR1063,100
r407933,99acres: Natures Homes Amaltas | Housing: Nature Homes Amaltas,0,99acres: Nature Homes Jaipur | Housing: ByNature Homes Builders And Developers Llp,0,"Jagatpura, NH - 8 Jaipur, Jaipur",100,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,RAJ/P/2023/2466,100
r386988,Spirit Of One,100,BySkandaavani Shelters Pvt Ltd,100,"Sy No. 35/1, 35/2 And 36/1(P), Balegere, Varthur, Bangalore East , Bangalore",100,"99acres: READY_TO_MOVE | Housing: Mar, 2027",0,PRM/KA/RERA/1251/309/PR/210222/004723,100
r353990,Gurukul Heights Phase 1,100,ByGurukul Homes Private Limited,100,"99acres: Action Area 3 | Housing: New Town, Kolkata",0,"99acres: READY_TO_MOVE | Housing: Dec, 2028",0,HIRA/P/NOR/2020/000886,100
r373118,Incor Lake City,100,ByIncor Infrastructure Pvt. Ltd.,100,"Survey No. 699, On NH-65, Patancheru, West Hyderabad, Hyderabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Jan, 2028",0,P01100002420,100
r302349,Temple Tree,100,ByS B Urbanscapes,100,"99acres: Bommanahalli | Housing: Sy No- 933/72, Bommnahalli, South Bangalore, Bangalore",0,"99acres: READY_TO_MOVE | Housing: Mar, 2026",0,PRM/KA/RERA/1251/310/PR/171223/002016,100
r427781,Janapriya Bahiti,100,99acres: Janapriya Projects | Housing: ByJanapriya Upscale,0,"99acres: Miyapur | Housing: Madinaguda, Chandanagar, North Hyderabad, Hyderabad",0,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,P01100007344,100
r413623,99acres: Swarga Sirulaseema II | Housing: Swarga Seema Sirula Seema 1,0,99acres: Swarga Seema Sandal Wood Farms | Housing: BySwarga Seema Sandalwood Farms Pvt Ltd,0,"99acres: Shad nagar | Housing: Burgula, Hyderabad",0,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2026",0,P02400000616,100
r263209,Sattva Anugraha,100,BySattva Group,100,"Vijayanagar Extension, Off Magadi Road, Nagarbhavi, Bangalore West , Bangalore",100,"99acres: READY_TO_MOVE | Housing: May, 2027",0,PRM/KA/RERA/1251/309/PR/171014/000407,100
r6128,Imperia Aspireville,100,ByImperia Structures Ltd,100,"GH- F3, Sec- 25, Jaypee Sports City, SDZ, Yamuna Expressway, Greater Noida",100,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2025",0,UPRERAPRJ4008,100
r404770,99acres: Capstones Plots | Housing: Capstone Land Plots In Vindhane,0,99acres: Capstones Lands | Housing: ByCapstone Land Pvt Ltd,0,"99acres: Uran | Housing: Vindhane, Navi Mumbai",0,"99acres: READY_TO_MOVE | Housing: Dec, 2028",0,Rera Not Applicable,100
r403412,Aashray Primero,100,99acres: Shiv Developer Vadodara | Housing: ByAashray Group Vadodara,0,"99acres: Atladra | Housing: Near Avadh Upvan 2 Old atladara -Bill Road kalali, Vadodara",0,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",0,PR/GJ/VADODARA/VADODARA/Others/RAA10922/141122,100
r424010,Elite X,100,99acres: Elite Group Noida | Housing: ByElite Group,0,"Sector 10 Noida Extension, Greater Noida",100,"99acres: UNDER_CONSTRUCTION | Housing: Feb, 2026",0,UPRERAPRJ9166,100
r404003,Paranjape Misty Greens,100,ByParanjape Schemes Construction Ltd.,100,"Bhugaon, Pune",100,"99acres: NEW_LAUNCH | Housing: Nov, 2026",0,P52100049327,100
r427849,99acres: Radhekrishna Vrindavann 1 | Housing: Mahalaxmi Radhe Krishna Vrindavann 1,0,ByMahalaxmi Buildhome Ltd.,100,"Bhuwana, Udaipur",100,"99acres: NEW_LAUNCH | Housing: Dec, 2025",0,RAJ/P/2024/3111,100
r34968,Mounthill North Grande,100,99acres: Kosmic Estate | Housing: ByMounthill Realty Pvt Ltd,0,"99acres: Durganagar | Housing: 50, Rabindra Sarani, Durga Nagar, Dum Dum, North Dumdum, Kolkata",0,"99acres: READY_TO_MOVE | Housing: Dec, 2024",0,HIRA/P/NOR/2019/000529,100
r432449,RRR West Fields,100,ByJ Group,100,"99acres: Sadashivpet | Housing: Gollagudem, Hyderabad",0,Under Construction,100,P01100008606,100
r415009,The Tamarind,100,99acres: EIPL Group | Housing: ByEIPL,0,"Fair Fields Colony, Alkapur Township, Neknampur, Manikonda, West Hyderabad, Hyderabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2028",0,P02400006803,100
r421126,Ruby Arcadia,100,ByRuby Builders And Promoters,100,"99acres: East Tambaram | Housing: Selaiyur, Chennai south, Chennai",0,"99acres: UNDER_CONSTRUCTION | Housing: Jul, 2022",0,TN/35/Building/0435/2023 dated 19/10/2023,100
r75015,Shreeji Infinity,100,99acres: Shreeji Lifespaces and Infinity Infra | Housing: ByInfinity Infra Mumbai,0,"Plot No 87, Sector 11, Kharghar, Navi Mumbai",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2023",0,P51700053083,100
r413802,Akshar Avadh Elite,100,99acres: Avadh Group Nasik | Housing: ByAkshar Builders,0,"99acres: Kamatwade | Housing: More Mala, Shalimar, Nashik",0,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2026",0,P51600046562,100
